09-29-2025 14:33:35 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@883,0%@729,0%@729,0%@729,0%@883,0%@883,0%@883,0%@883,off,off,off,off] EMC_FREQ 8%@665 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.343C soc2@40C soc0@40.5C gpu@39.406C tj@43.343C soc1@39.875C VDD_GPU_SOC 2798mW/2798mW VDD_CPU_CV 1199mW/1199mW VIN_SYS_5V0 3421mW/3421mW
09-29-2025 14:33:38 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 4%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.062C soc2@40C soc0@40.468C gpu@39.437C tj@43.062C soc1@39.968C VDD_GPU_SOC 2399mW/2479mW VDD_CPU_CV 399mW/523mW VIN_SYS_5V0 3215mW/3266mW
09-29-2025 14:33:38 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,0%@729,0%@729,14%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 4%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.062C soc2@39.906C soc0@40.531C gpu@39.562C tj@43.062C soc1@39.812C VDD_GPU_SOC 2399mW/2477mW VDD_CPU_CV 399mW/521mW VIN_SYS_5V0 3215mW/3265mW
09-29-2025 14:33:38 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,14%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 4%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.25C soc2@39.968C soc0@40.562C gpu@39.25C tj@43.25C soc1@39.812C VDD_GPU_SOC 2399mW/2475mW VDD_CPU_CV 399mW/518mW VIN_SYS_5V0 3215mW/3264mW
09-29-2025 14:33:38 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,20%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.25C soc2@39.875C soc0@40.593C gpu@39.218C tj@43.031C soc1@39.875C VDD_GPU_SOC 2399mW/2474mW VDD_CPU_CV 399mW/516mW VIN_SYS_5V0 3215mW/3263mW
09-29-2025 14:33:38 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 3%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@42.968C soc2@39.968C soc0@40.406C gpu@39.593C tj@42.968C soc1@40C VDD_GPU_SOC 2399mW/2472mW VDD_CPU_CV 399mW/513mW VIN_SYS_5V0 3215mW/3262mW
09-29-2025 14:33:38 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,0%@729,0%@729,14%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 3%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.062C soc2@39.937C soc0@40.531C gpu@39.375C tj@43.062C soc1@39.812C VDD_GPU_SOC 2399mW/2471mW VDD_CPU_CV 399mW/511mW VIN_SYS_5V0 3215mW/3261mW
09-29-2025 14:33:38 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,0%@729,14%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 3%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.125C soc2@39.937C soc0@40.531C gpu@39.406C tj@43.125C soc1@39.812C VDD_GPU_SOC 2399mW/2469mW VDD_CPU_CV 399mW/509mW VIN_SYS_5V0 3215mW/3260mW
09-29-2025 14:33:38 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,25%@729,0%@729,0%@729,40%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@42.906C soc2@39.968C soc0@40.562C gpu@39.281C tj@42.906C soc1@39.843C VDD_GPU_SOC 2399mW/2468mW VDD_CPU_CV 399mW/507mW VIN_SYS_5V0 3215mW/3259mW
09-29-2025 14:33:38 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 3%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.281C soc2@39.906C soc0@40.625C gpu@39.156C tj@43.031C soc1@39.968C VDD_GPU_SOC 2399mW/2467mW VDD_CPU_CV 399mW/505mW VIN_SYS_5V0 3215mW/3258mW
09-29-2025 14:33:38 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 3%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@42.906C soc2@39.875C soc0@40.5C gpu@39.375C tj@42.906C soc1@39.968C VDD_GPU_SOC 2399mW/2466mW VDD_CPU_CV 399mW/503mW VIN_SYS_5V0 3215mW/3258mW
09-29-2025 14:33:38 RAM 15676/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,0%@729,0%@729,14%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 3%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.031C soc2@39.906C soc0@40.437C gpu@39.468C tj@43.031C soc1@40.062C VDD_GPU_SOC 2399mW/2464mW VDD_CPU_CV 399mW/501mW VIN_SYS_5V0 3215mW/3257mW
09-29-2025 14:33:38 RAM 15676/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,25%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.25C soc2@40C soc0@40.437C gpu@39.375C tj@43.25C soc1@39.843C VDD_GPU_SOC 2399mW/2463mW VDD_CPU_CV 399mW/499mW VIN_SYS_5V0 3215mW/3256mW
09-29-2025 14:33:38 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,16%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 2%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@42.906C soc2@39.968C soc0@40.531C gpu@39.468C tj@42.906C soc1@39.875C VDD_GPU_SOC 2399mW/2462mW VDD_CPU_CV 399mW/497mW VIN_SYS_5V0 3215mW/3255mW
09-29-2025 14:33:38 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,16%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 2%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@42.875C soc2@39.875C soc0@40.562C gpu@39.125C tj@42.875C soc1@39.937C VDD_GPU_SOC 2399mW/2461mW VDD_CPU_CV 399mW/496mW VIN_SYS_5V0 3215mW/3255mW
09-29-2025 14:33:39 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,0%@729,0%@729,14%@729,0%@729,12%@729,off,off,off,off] EMC_FREQ 2%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@42.937C soc2@39.968C soc0@40.468C gpu@39.125C tj@42.937C soc1@40C VDD_GPU_SOC 2399mW/2460mW VDD_CPU_CV 399mW/494mW VIN_SYS_5V0 3215mW/3254mW
09-29-2025 14:33:39 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 2%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43C soc2@39.968C soc0@40.531C gpu@39.218C tj@43C soc1@40.031C VDD_GPU_SOC 2399mW/2459mW VDD_CPU_CV 399mW/492mW VIN_SYS_5V0 3215mW/3253mW
09-29-2025 14:33:39 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [40%@729,25%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.343C soc2@39.968C soc0@40.5C gpu@39.312C tj@43.343C soc1@39.843C VDD_GPU_SOC 2399mW/2458mW VDD_CPU_CV 399mW/491mW VIN_SYS_5V0 3215mW/3253mW
09-29-2025 14:33:39 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,0%@729,0%@729,14%@729,0%@729,14%@729,off,off,off,off] EMC_FREQ 2%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@42.968C soc2@40C soc0@40.593C gpu@39.218C tj@42.968C soc1@39.812C VDD_GPU_SOC 2399mW/2457mW VDD_CPU_CV 399mW/489mW VIN_SYS_5V0 3215mW/3252mW
09-29-2025 14:33:39 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.031C soc2@39.906C soc0@40.406C gpu@39.218C tj@43.031C soc1@39.937C VDD_GPU_SOC 2399mW/2456mW VDD_CPU_CV 399mW/488mW VIN_SYS_5V0 3215mW/3251mW
09-29-2025 14:33:39 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [20%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 2%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.031C soc2@39.906C soc0@40.5C gpu@39.343C tj@43.031C soc1@40C VDD_GPU_SOC 2399mW/2455mW VDD_CPU_CV 399mW/487mW VIN_SYS_5V0 3215mW/3251mW
09-29-2025 14:33:39 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 2%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.093C soc2@39.937C soc0@40.5C gpu@39.437C tj@43.093C soc1@39.781C VDD_GPU_SOC 2399mW/2454mW VDD_CPU_CV 399mW/485mW VIN_SYS_5V0 3215mW/3250mW
09-29-2025 14:33:39 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,0%@729,14%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 2%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@42.906C soc2@39.875C soc0@40.468C gpu@39.531C tj@43.343C soc1@39.812C VDD_GPU_SOC 2399mW/2453mW VDD_CPU_CV 399mW/484mW VIN_SYS_5V0 3215mW/3250mW
09-29-2025 14:33:39 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,14%@729,16%@729,0%@729,14%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 2%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.187C soc2@39.937C soc0@40.437C gpu@39.281C tj@43.187C soc1@39.781C VDD_GPU_SOC 2399mW/2453mW VDD_CPU_CV 399mW/483mW VIN_SYS_5V0 3215mW/3249mW
09-29-2025 14:33:39 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@42.906C soc2@39.937C soc0@40.406C gpu@39.343C tj@42.906C soc1@39.843C VDD_GPU_SOC 2399mW/2452mW VDD_CPU_CV 399mW/481mW VIN_SYS_5V0 3215mW/3249mW
09-29-2025 14:33:39 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 2%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.031C soc2@39.906C soc0@40.468C gpu@39.218C tj@43.031C soc1@40.031C VDD_GPU_SOC 2399mW/2451mW VDD_CPU_CV 399mW/480mW VIN_SYS_5V0 3215mW/3248mW
09-29-2025 14:33:39 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.125C soc2@39.968C soc0@40.468C gpu@39.375C tj@43.125C soc1@39.875C VDD_GPU_SOC 2399mW/2450mW VDD_CPU_CV 399mW/479mW VIN_SYS_5V0 3215mW/3248mW
09-29-2025 14:33:39 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [14%@1728,0%@729,0%@729,16%@729,0%@729,16%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 1%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@42.937C soc2@40C soc0@40.562C gpu@39.187C tj@42.937C soc1@39.843C VDD_GPU_SOC 2399mW/2450mW VDD_CPU_CV 399mW/478mW VIN_SYS_5V0 3215mW/3247mW
09-29-2025 14:33:39 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,20%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.031C soc2@39.906C soc0@40.406C gpu@39.156C tj@43.031C soc1@39.937C VDD_GPU_SOC 2399mW/2449mW VDD_CPU_CV 399mW/477mW VIN_SYS_5V0 3215mW/3247mW
09-29-2025 14:33:39 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,14%@729,0%@729,0%@729,14%@729,0%@729,off,off,off,off] EMC_FREQ 1%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@42.906C soc2@39.937C soc0@40.5C gpu@39.312C tj@43.062C soc1@39.812C VDD_GPU_SOC 2399mW/2448mW VDD_CPU_CV 399mW/476mW VIN_SYS_5V0 3215mW/3246mW
09-29-2025 14:33:39 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 1%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@42.968C soc2@39.937C soc0@40.531C gpu@39.468C tj@42.968C soc1@39.843C VDD_GPU_SOC 2399mW/2448mW VDD_CPU_CV 399mW/475mW VIN_SYS_5V0 3215mW/3246mW
09-29-2025 14:33:39 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [14%@1728,14%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 1%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.187C soc2@39.937C soc0@40.562C gpu@39.125C tj@43.187C soc1@39.875C VDD_GPU_SOC 2399mW/2447mW VDD_CPU_CV 399mW/474mW VIN_SYS_5V0 3215mW/3246mW
09-29-2025 14:33:39 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,20%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 1%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.062C soc2@40C soc0@40.531C gpu@39.375C tj@43.062C soc1@39.781C VDD_GPU_SOC 2399mW/2446mW VDD_CPU_CV 399mW/473mW VIN_SYS_5V0 3215mW/3245mW
09-29-2025 14:33:39 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,25%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 1%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.062C soc2@39.906C soc0@40.5C gpu@39.125C tj@43.062C soc1@39.906C VDD_GPU_SOC 2399mW/2446mW VDD_CPU_CV 399mW/472mW VIN_SYS_5V0 3215mW/3245mW
09-29-2025 14:33:39 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [14%@1728,0%@729,0%@729,0%@729,0%@729,14%@729,0%@729,14%@729,off,off,off,off] EMC_FREQ 1%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.125C soc2@39.937C soc0@40.468C gpu@39.281C tj@43.125C soc1@39.875C VDD_GPU_SOC 2399mW/2445mW VDD_CPU_CV 399mW/471mW VIN_SYS_5V0 3215mW/3244mW
09-29-2025 14:33:40 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,14%@729,0%@729,14%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 1%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.031C soc2@39.968C soc0@40.562C gpu@39.375C tj@43.031C soc1@39.843C VDD_GPU_SOC 2399mW/2444mW VDD_CPU_CV 399mW/470mW VIN_SYS_5V0 3215mW/3244mW
09-29-2025 14:33:40 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 1%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.187C soc2@40C soc0@40.5C gpu@39.468C tj@43.187C soc1@39.875C VDD_GPU_SOC 2399mW/2444mW VDD_CPU_CV 399mW/469mW VIN_SYS_5V0 3215mW/3244mW
09-29-2025 14:33:40 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 1%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@42.875C soc2@39.968C soc0@40.593C gpu@39.218C tj@42.875C soc1@39.843C VDD_GPU_SOC 2399mW/2443mW VDD_CPU_CV 399mW/468mW VIN_SYS_5V0 3215mW/3243mW
09-29-2025 14:33:40 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,14%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 1%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@42.906C soc2@39.843C soc0@40.406C gpu@39.281C tj@42.906C soc1@39.875C VDD_GPU_SOC 2399mW/2443mW VDD_CPU_CV 399mW/467mW VIN_SYS_5V0 3215mW/3243mW
09-29-2025 14:33:40 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,0%@729,0%@729,28%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 1%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.125C soc2@39.968C soc0@40.468C gpu@39.218C tj@43.125C soc1@39.812C VDD_GPU_SOC 2399mW/2442mW VDD_CPU_CV 399mW/466mW VIN_SYS_5V0 3215mW/3243mW
09-29-2025 14:33:40 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 1%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@42.937C soc2@39.968C soc0@40.5C gpu@39.218C tj@43.281C soc1@39.781C VDD_GPU_SOC 2399mW/2442mW VDD_CPU_CV 399mW/466mW VIN_SYS_5V0 3215mW/3242mW
09-29-2025 14:33:40 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.125C soc2@40.062C soc0@40.593C gpu@39.343C tj@43.125C soc1@39.843C VDD_GPU_SOC 2399mW/2441mW VDD_CPU_CV 399mW/465mW VIN_SYS_5V0 3215mW/3242mW
09-29-2025 14:33:40 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 1%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@42.937C soc2@39.906C soc0@40.5C gpu@39.343C tj@42.937C soc1@39.906C VDD_GPU_SOC 2399mW/2441mW VDD_CPU_CV 399mW/464mW VIN_SYS_5V0 3215mW/3242mW
09-29-2025 14:33:40 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,25%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@42.937C soc2@39.875C soc0@40.375C gpu@39.562C tj@42.937C soc1@40.031C VDD_GPU_SOC 2399mW/2440mW VDD_CPU_CV 399mW/463mW VIN_SYS_5V0 3215mW/3241mW
09-29-2025 14:33:40 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,14%@729,0%@729,14%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 1%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.062C soc2@39.937C soc0@40.562C gpu@39.093C tj@43.062C soc1@39.812C VDD_GPU_SOC 2399mW/2440mW VDD_CPU_CV 399mW/463mW VIN_SYS_5V0 3215mW/3241mW
