09-29-2025 14:38:27 RAM 15890/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@806,0%@806,0%@806,0%@806,0%@1574,0%@1574,0%@1574,0%@1574,off,off,off,off] EMC_FREQ 2%@2133 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.625C soc2@40.406C soc0@40.968C gpu@39.968C tj@43.625C soc1@40.468C VDD_GPU_SOC 2798mW/2798mW VDD_CPU_CV 1199mW/1199mW VIN_SYS_5V0 3421mW/3421mW
09-29-2025 14:38:29 RAM 15890/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 4%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.687C soc2@40.468C soc0@41C gpu@39.718C tj@43.687C soc1@40.281C VDD_GPU_SOC 2399mW/2470mW VDD_CPU_CV 399mW/515mW VIN_SYS_5V0 3215mW/3279mW
09-29-2025 14:38:29 RAM 15890/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,0%@729,25%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.375C soc2@40.437C soc0@40.875C gpu@39.656C tj@43.375C soc1@40.5C VDD_GPU_SOC 2399mW/2468mW VDD_CPU_CV 399mW/512mW VIN_SYS_5V0 3315mW/3280mW
09-29-2025 14:38:29 RAM 15890/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 4%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.437C soc2@40.375C soc0@40.906C gpu@40.062C tj@43.437C soc1@40.468C VDD_GPU_SOC 2399mW/2467mW VDD_CPU_CV 399mW/510mW VIN_SYS_5V0 3315mW/3281mW
09-29-2025 14:38:29 RAM 15890/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,16%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 4%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.437C soc2@40.312C soc0@40.906C gpu@39.625C tj@43.687C soc1@40.25C VDD_GPU_SOC 2399mW/2465mW VDD_CPU_CV 399mW/507mW VIN_SYS_5V0 3315mW/3281mW
09-29-2025 14:38:29 RAM 15890/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.687C soc2@40.437C soc0@40.968C gpu@39.968C tj@43.687C soc1@40.312C VDD_GPU_SOC 2399mW/2464mW VDD_CPU_CV 399mW/505mW VIN_SYS_5V0 3315mW/3282mW
09-29-2025 14:38:29 RAM 15890/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,25%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 3%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.343C soc2@40.406C soc0@41.093C gpu@39.75C tj@43.343C soc1@40.343C VDD_GPU_SOC 2399mW/2463mW VDD_CPU_CV 399mW/503mW VIN_SYS_5V0 3315mW/3283mW
09-29-2025 14:38:29 RAM 15890/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,0%@729,20%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 3%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.468C soc2@40.343C soc0@41.062C gpu@39.875C tj@43.468C soc1@40.343C VDD_GPU_SOC 2399mW/2462mW VDD_CPU_CV 399mW/501mW VIN_SYS_5V0 3215mW/3281mW
09-29-2025 14:38:29 RAM 15890/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,16%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 3%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.437C soc2@40.312C soc0@40.875C gpu@39.843C tj@43.437C soc1@40.437C VDD_GPU_SOC 2399mW/2460mW VDD_CPU_CV 399mW/499mW VIN_SYS_5V0 3215mW/3280mW
09-29-2025 14:38:29 RAM 15890/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,0%@729,20%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 3%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.437C soc2@40.437C soc0@40.937C gpu@39.75C tj@43.437C soc1@40.312C VDD_GPU_SOC 2399mW/2459mW VDD_CPU_CV 399mW/497mW VIN_SYS_5V0 3215mW/3279mW
09-29-2025 14:38:30 RAM 15890/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,14%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 3%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.468C soc2@40.312C soc0@40.906C gpu@39.781C tj@43.468C soc1@40.593C VDD_GPU_SOC 2399mW/2458mW VDD_CPU_CV 399mW/495mW VIN_SYS_5V0 3215mW/3278mW
09-29-2025 14:38:30 RAM 15890/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,0%@729,25%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.593C soc2@40.406C soc0@40.937C gpu@39.687C tj@43.593C soc1@40.312C VDD_GPU_SOC 2399mW/2457mW VDD_CPU_CV 399mW/494mW VIN_SYS_5V0 3215mW/3277mW
09-29-2025 14:38:30 RAM 15890/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [14%@1728,14%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 3%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.718C soc2@40.437C soc0@40.968C gpu@39.656C tj@43.718C soc1@40.312C VDD_GPU_SOC 2399mW/2456mW VDD_CPU_CV 399mW/492mW VIN_SYS_5V0 3215mW/3276mW
09-29-2025 14:38:30 RAM 15890/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,14%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 3%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.375C soc2@40.406C soc0@40.937C gpu@39.718C tj@43.375C soc1@40.343C VDD_GPU_SOC 2399mW/2455mW VDD_CPU_CV 399mW/490mW VIN_SYS_5V0 3215mW/3274mW
09-29-2025 14:38:30 RAM 15890/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,25%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.375C soc2@40.343C soc0@40.906C gpu@40.062C tj@43.375C soc1@40.343C VDD_GPU_SOC 2399mW/2454mW VDD_CPU_CV 399mW/489mW VIN_SYS_5V0 3215mW/3273mW
09-29-2025 14:38:30 RAM 15890/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [14%@1728,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 2%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.406C soc2@40.375C soc0@40.968C gpu@39.562C tj@43.406C soc1@40.343C VDD_GPU_SOC 2399mW/2453mW VDD_CPU_CV 399mW/487mW VIN_SYS_5V0 3215mW/3272mW
09-29-2025 14:38:30 RAM 15890/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.593C soc2@40.375C soc0@40.937C gpu@39.718C tj@43.593C soc1@40.218C VDD_GPU_SOC 2399mW/2452mW VDD_CPU_CV 399mW/486mW VIN_SYS_5V0 3215mW/3272mW
09-29-2025 14:38:30 RAM 15890/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.375C soc2@40.406C soc0@41.062C gpu@39.593C tj@43.375C soc1@40.343C VDD_GPU_SOC 2399mW/2451mW VDD_CPU_CV 399mW/484mW VIN_SYS_5V0 3215mW/3271mW
09-29-2025 14:38:30 RAM 15890/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,20%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.375C soc2@40.406C soc0@41C gpu@39.968C tj@43.375C soc1@40.375C VDD_GPU_SOC 2399mW/2450mW VDD_CPU_CV 399mW/483mW VIN_SYS_5V0 3215mW/3270mW
09-29-2025 14:38:30 RAM 15890/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,14%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 2%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.468C soc2@40.375C soc0@40.843C gpu@39.75C tj@43.468C soc1@40.406C VDD_GPU_SOC 2399mW/2450mW VDD_CPU_CV 399mW/482mW VIN_SYS_5V0 3215mW/3269mW
09-29-2025 14:38:30 RAM 15890/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,25%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.593C soc2@40.343C soc0@40.968C gpu@39.656C tj@43.593C soc1@40.25C VDD_GPU_SOC 2399mW/2449mW VDD_CPU_CV 399mW/480mW VIN_SYS_5V0 3215mW/3268mW
09-29-2025 14:38:30 RAM 15890/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 2%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.468C soc2@40.406C soc0@40.968C gpu@39.781C tj@43.75C soc1@40.312C VDD_GPU_SOC 2399mW/2448mW VDD_CPU_CV 399mW/479mW VIN_SYS_5V0 3215mW/3267mW
09-29-2025 14:38:30 RAM 15890/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,0%@729,40%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.656C soc2@40.437C soc0@40.968C gpu@39.593C tj@43.656C soc1@40.312C VDD_GPU_SOC 2399mW/2447mW VDD_CPU_CV 399mW/478mW VIN_SYS_5V0 3215mW/3266mW
09-29-2025 14:38:30 RAM 15890/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [14%@1728,0%@729,28%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 2%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.343C soc2@40.406C soc0@40.875C gpu@40C tj@43.343C soc1@40.312C VDD_GPU_SOC 2399mW/2447mW VDD_CPU_CV 399mW/477mW VIN_SYS_5V0 3215mW/3266mW
09-29-2025 14:38:30 RAM 15890/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 2%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.406C soc2@40.375C soc0@40.906C gpu@39.687C tj@43.406C soc1@40.406C VDD_GPU_SOC 2399mW/2446mW VDD_CPU_CV 399mW/475mW VIN_SYS_5V0 3215mW/3265mW
09-29-2025 14:38:30 RAM 15890/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [16%@1728,0%@729,14%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 2%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.531C soc2@40.375C soc0@40.937C gpu@39.812C tj@43.531C soc1@40.25C VDD_GPU_SOC 2399mW/2445mW VDD_CPU_CV 399mW/474mW VIN_SYS_5V0 3215mW/3264mW
09-29-2025 14:38:30 RAM 15890/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,25%@729,0%@729,40%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.343C soc2@40.5C soc0@41C gpu@40.031C tj@43.343C soc1@40.312C VDD_GPU_SOC 2399mW/2445mW VDD_CPU_CV 399mW/473mW VIN_SYS_5V0 3215mW/3263mW
09-29-2025 14:38:30 RAM 15890/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 2%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.687C soc2@40.25C soc0@41.031C gpu@39.593C tj@43.375C soc1@40.281C VDD_GPU_SOC 2399mW/2444mW VDD_CPU_CV 399mW/472mW VIN_SYS_5V0 3215mW/3263mW
09-29-2025 14:38:30 RAM 15890/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,14%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 2%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.406C soc2@40.343C soc0@40.875C gpu@39.75C tj@43.406C soc1@40.343C VDD_GPU_SOC 2399mW/2443mW VDD_CPU_CV 399mW/471mW VIN_SYS_5V0 3215mW/3262mW
09-29-2025 14:38:30 RAM 15890/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.531C soc2@40.375C soc0@40.937C gpu@39.781C tj@43.531C soc1@40.218C VDD_GPU_SOC 2399mW/2443mW VDD_CPU_CV 399mW/470mW VIN_SYS_5V0 3215mW/3261mW
09-29-2025 14:38:31 RAM 15890/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,16%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 1%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.625C soc2@40.343C soc0@40.937C gpu@39.75C tj@43.625C soc1@40.312C VDD_GPU_SOC 2399mW/2442mW VDD_CPU_CV 399mW/469mW VIN_SYS_5V0 3215mW/3261mW
09-29-2025 14:38:31 RAM 15890/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.468C soc2@40.468C soc0@41C gpu@39.656C tj@43.468C soc1@40.312C VDD_GPU_SOC 2399mW/2442mW VDD_CPU_CV 399mW/468mW VIN_SYS_5V0 3215mW/3260mW
09-29-2025 14:38:31 RAM 15890/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 1%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.812C soc2@40.5C soc0@41C gpu@39.968C tj@43.812C soc1@40.312C VDD_GPU_SOC 2399mW/2441mW VDD_CPU_CV 399mW/467mW VIN_SYS_5V0 3215mW/3260mW
09-29-2025 14:38:31 RAM 15890/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,25%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 1%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.375C soc2@40.375C soc0@41.156C gpu@39.562C tj@43.375C soc1@40.375C VDD_GPU_SOC 2399mW/2440mW VDD_CPU_CV 399mW/467mW VIN_SYS_5V0 3215mW/3259mW
09-29-2025 14:38:31 RAM 15890/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,33%@729,66%@729,33%@729,0%@729,0%@729,0%@729,25%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.5C soc2@40.437C soc0@40.937C gpu@39.781C tj@43.5C soc1@40.437C VDD_GPU_SOC 2399mW/2440mW VDD_CPU_CV 399mW/466mW VIN_SYS_5V0 3220mW/3259mW
09-29-2025 14:38:31 RAM 15890/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,14%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 1%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.718C soc2@40.343C soc0@40.906C gpu@39.656C tj@43.718C soc1@40.281C VDD_GPU_SOC 2399mW/2439mW VDD_CPU_CV 399mW/465mW VIN_SYS_5V0 3220mW/3258mW
09-29-2025 14:38:31 RAM 15890/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,0%@729,0%@729,0%@729,14%@729,0%@729,off,off,off,off] EMC_FREQ 1%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.562C soc2@40.406C soc0@40.937C gpu@39.75C tj@43.562C soc1@40.312C VDD_GPU_SOC 2399mW/2439mW VDD_CPU_CV 399mW/464mW VIN_SYS_5V0 3215mW/3258mW
09-29-2025 14:38:31 RAM 15890/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,25%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.343C soc2@40.406C soc0@41.031C gpu@39.968C tj@43.343C soc1@40.312C VDD_GPU_SOC 2399mW/2438mW VDD_CPU_CV 399mW/463mW VIN_SYS_5V0 3220mW/3257mW
09-29-2025 14:38:31 RAM 15890/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@1497,25%@1497,20%@1497,33%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 1%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.437C soc2@40.375C soc0@40.968C gpu@39.625C tj@43.437C soc1@40.312C VDD_GPU_SOC 2399mW/2438mW VDD_CPU_CV 399mW/462mW VIN_SYS_5V0 3215mW/3257mW
09-29-2025 14:38:31 RAM 15891/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [14%@1497,14%@729,0%@729,0%@729,71%@729,14%@729,0%@729,22%@729,off,off,off,off] EMC_FREQ 0%@665 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.562C soc2@40.406C soc0@40.875C gpu@39.75C tj@43.562C soc1@40.468C VDD_GPU_SOC 2399mW/2437mW VDD_CPU_CV 399mW/462mW VIN_SYS_5V0 3321mW/3257mW
09-29-2025 14:38:31 RAM 15891/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [25%@729,0%@729,33%@729,0%@729,0%@729,25%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.843C soc2@40.5C soc0@41.125C gpu@39.906C tj@43.843C soc1@40.375C VDD_GPU_SOC 2399mW/2437mW VDD_CPU_CV 399mW/461mW VIN_SYS_5V0 3321mW/3258mW
09-29-2025 14:38:31 RAM 15891/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,14%@729,0%@729,0%@729,0%@729,14%@729,0%@729,off,off,off,off] EMC_FREQ 2%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.625C soc2@40.5C soc0@41.031C gpu@40.031C tj@43.468C soc1@40.312C VDD_GPU_SOC 2399mW/2437mW VDD_CPU_CV 399mW/460mW VIN_SYS_5V0 3315mW/3259mW
09-29-2025 14:38:31 RAM 15891/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [25%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.343C soc2@40.375C soc0@40.843C gpu@39.968C tj@43.343C soc1@40.343C VDD_GPU_SOC 2399mW/2436mW VDD_CPU_CV 399mW/459mW VIN_SYS_5V0 3315mW/3259mW
09-29-2025 14:38:31 RAM 15891/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [14%@1728,0%@729,0%@729,0%@729,16%@729,14%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 2%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.406C soc2@40.375C soc0@40.843C gpu@39.968C tj@43.406C soc1@40.468C VDD_GPU_SOC 2399mW/2436mW VDD_CPU_CV 399mW/459mW VIN_SYS_5V0 3321mW/3260mW
09-29-2025 14:38:31 RAM 15891/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [14%@1728,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 1%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.562C soc2@40.406C soc0@41.031C gpu@39.687C tj@43.562C soc1@40.281C VDD_GPU_SOC 2399mW/2435mW VDD_CPU_CV 399mW/458mW VIN_SYS_5V0 3321mW/3261mW
