09-29-2025 14:32:50 RAM 15599/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [50%@729,0%@729,0%@729,0%@729,0%@1303,0%@1113,0%@1113,0%@1113,off,off,off,off] EMC_FREQ 2%@2133 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.093C soc2@39.937C soc0@40.593C gpu@39.531C tj@43.093C soc1@39.812C VDD_GPU_SOC 2798mW/2798mW VDD_CPU_CV 1199mW/1199mW VIN_SYS_5V0 3421mW/3421mW
09-29-2025 14:32:53 RAM 15599/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,0%@729,16%@729,16%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 4%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.093C soc2@39.843C soc0@40.343C gpu@39.25C tj@43.093C soc1@39.687C VDD_GPU_SOC 2399mW/2499mW VDD_CPU_CV 399mW/535mW VIN_SYS_5V0 3220mW/3272mW
09-29-2025 14:32:53 RAM 15599/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@42.875C soc2@39.937C soc0@40.5C gpu@39.531C tj@42.875C soc1@39.781C VDD_GPU_SOC 2399mW/2497mW VDD_CPU_CV 399mW/532mW VIN_SYS_5V0 3215mW/3271mW
09-29-2025 14:32:53 RAM 15599/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 4%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.156C soc2@39.812C soc0@40.312C gpu@39.062C tj@43.156C soc1@39.843C VDD_GPU_SOC 2399mW/2494mW VDD_CPU_CV 399mW/529mW VIN_SYS_5V0 3220mW/3270mW
09-29-2025 14:32:53 RAM 15599/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@42.906C soc2@39.812C soc0@40.312C gpu@39.437C tj@42.906C soc1@39.843C VDD_GPU_SOC 2399mW/2492mW VDD_CPU_CV 399mW/527mW VIN_SYS_5V0 3321mW/3271mW
09-29-2025 14:32:53 RAM 15599/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,0%@729,0%@729,28%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 4%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.031C soc2@39.937C soc0@40.437C gpu@39.187C tj@43.031C soc1@39.75C VDD_GPU_SOC 2399mW/2490mW VDD_CPU_CV 399mW/524mW VIN_SYS_5V0 3215mW/3269mW
09-29-2025 14:32:53 RAM 15599/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,0%@729,0%@729,14%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 4%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.187C soc2@39.906C soc0@40.5C gpu@39.218C tj@43.187C soc1@39.781C VDD_GPU_SOC 2399mW/2489mW VDD_CPU_CV 399mW/521mW VIN_SYS_5V0 3215mW/3268mW
09-29-2025 14:32:53 RAM 15599/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,25%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@42.843C soc2@39.781C soc0@40.531C gpu@39.406C tj@42.843C soc1@39.812C VDD_GPU_SOC 2399mW/2487mW VDD_CPU_CV 399mW/519mW VIN_SYS_5V0 3215mW/3267mW
09-29-2025 14:32:53 RAM 15599/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [16%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 3%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@42.843C soc2@39.906C soc0@40.593C gpu@39.093C tj@42.843C soc1@39.812C VDD_GPU_SOC 2399mW/2485mW VDD_CPU_CV 399mW/517mW VIN_SYS_5V0 3215mW/3266mW
09-29-2025 14:32:53 RAM 15599/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,14%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 3%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@42.875C soc2@39.875C soc0@40.437C gpu@39.343C tj@42.875C soc1@39.875C VDD_GPU_SOC 2399mW/2483mW VDD_CPU_CV 399mW/514mW VIN_SYS_5V0 3215mW/3265mW
09-29-2025 14:32:53 RAM 15599/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 3%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.031C soc2@39.843C soc0@40.343C gpu@39.343C tj@43.031C soc1@39.656C VDD_GPU_SOC 2399mW/2482mW VDD_CPU_CV 399mW/512mW VIN_SYS_5V0 3215mW/3264mW
09-29-2025 14:32:53 RAM 15599/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,25%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@42.875C soc2@39.937C soc0@40.406C gpu@39.125C tj@42.875C soc1@39.781C VDD_GPU_SOC 2399mW/2480mW VDD_CPU_CV 399mW/510mW VIN_SYS_5V0 3215mW/3263mW
09-29-2025 14:32:53 RAM 15599/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@1728,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 3%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.187C soc2@39.906C soc0@40.437C gpu@39.218C tj@43.187C soc1@39.687C VDD_GPU_SOC 2399mW/2479mW VDD_CPU_CV 399mW/508mW VIN_SYS_5V0 3215mW/3263mW
09-29-2025 14:32:53 RAM 15599/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 3%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@42.843C soc2@39.906C soc0@40.406C gpu@39.343C tj@42.843C soc1@39.812C VDD_GPU_SOC 2399mW/2477mW VDD_CPU_CV 399mW/506mW VIN_SYS_5V0 3215mW/3262mW
09-29-2025 14:32:53 RAM 15600/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [25%@729,0%@729,25%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@42.781C soc2@39.812C soc0@40.312C gpu@39.125C tj@42.968C soc1@39.781C VDD_GPU_SOC 2399mW/2476mW VDD_CPU_CV 399mW/504mW VIN_SYS_5V0 3215mW/3261mW
09-29-2025 14:32:53 RAM 15600/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 3%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@42.906C soc2@39.812C soc0@40.375C gpu@39.125C tj@42.906C soc1@39.875C VDD_GPU_SOC 2399mW/2475mW VDD_CPU_CV 399mW/502mW VIN_SYS_5V0 3215mW/3260mW
09-29-2025 14:32:53 RAM 15600/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,0%@729,0%@729,0%@729,28%@729,0%@729,off,off,off,off] EMC_FREQ 2%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@42.968C soc2@39.812C soc0@40.375C gpu@39.25C tj@42.968C soc1@39.906C VDD_GPU_SOC 2399mW/2473mW VDD_CPU_CV 399mW/501mW VIN_SYS_5V0 3215mW/3259mW
09-29-2025 14:32:54 RAM 15600/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 2%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@42.843C soc2@39.875C soc0@40.343C gpu@39.062C tj@42.843C soc1@39.656C VDD_GPU_SOC 2399mW/2472mW VDD_CPU_CV 399mW/499mW VIN_SYS_5V0 3215mW/3259mW
09-29-2025 14:32:54 RAM 15600/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,25%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.125C soc2@39.875C soc0@40.375C gpu@39.406C tj@43.125C soc1@39.718C VDD_GPU_SOC 2399mW/2471mW VDD_CPU_CV 399mW/497mW VIN_SYS_5V0 3315mW/3260mW
09-29-2025 14:32:54 RAM 15600/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,28%@729,off,off,off,off] EMC_FREQ 2%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@42.812C soc2@39.906C soc0@40.468C gpu@39.218C tj@42.812C soc1@39.781C VDD_GPU_SOC 2399mW/2470mW VDD_CPU_CV 399mW/496mW VIN_SYS_5V0 3215mW/3259mW
09-29-2025 14:32:54 RAM 15600/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 2%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@42.906C soc2@39.843C soc0@40.406C gpu@39.281C tj@42.906C soc1@39.906C VDD_GPU_SOC 2399mW/2469mW VDD_CPU_CV 399mW/494mW VIN_SYS_5V0 3315mW/3260mW
09-29-2025 14:32:54 RAM 15600/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,0%@729,0%@729,0%@729,14%@729,14%@729,off,off,off,off] EMC_FREQ 2%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@42.843C soc2@39.843C soc0@40.343C gpu@39.468C tj@42.843C soc1@39.843C VDD_GPU_SOC 2399mW/2468mW VDD_CPU_CV 399mW/493mW VIN_SYS_5V0 3215mW/3259mW
09-29-2025 14:32:54 RAM 15600/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 2%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@42.906C soc2@39.843C soc0@40.343C gpu@39.125C tj@42.906C soc1@39.937C VDD_GPU_SOC 2399mW/2467mW VDD_CPU_CV 399mW/491mW VIN_SYS_5V0 3215mW/3258mW
09-29-2025 14:32:54 RAM 15600/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [14%@1728,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 2%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.031C soc2@39.875C soc0@40.375C gpu@39.187C tj@43.031C soc1@39.781C VDD_GPU_SOC 2399mW/2466mW VDD_CPU_CV 399mW/490mW VIN_SYS_5V0 3215mW/3258mW
09-29-2025 14:32:54 RAM 15600/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [14%@1728,0%@729,0%@729,0%@729,0%@729,0%@729,14%@729,0%@729,off,off,off,off] EMC_FREQ 2%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.312C soc2@39.875C soc0@40.406C gpu@39.187C tj@43.312C soc1@39.75C VDD_GPU_SOC 2399mW/2465mW VDD_CPU_CV 399mW/489mW VIN_SYS_5V0 3215mW/3257mW
09-29-2025 14:32:54 RAM 15600/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 2%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@42.968C soc2@39.906C soc0@40.468C gpu@39.218C tj@42.968C soc1@39.718C VDD_GPU_SOC 2399mW/2464mW VDD_CPU_CV 399mW/487mW VIN_SYS_5V0 3215mW/3256mW
09-29-2025 14:32:54 RAM 15599/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,25%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@42.875C soc2@39.781C soc0@40.343C gpu@39.531C tj@42.937C soc1@39.906C VDD_GPU_SOC 2399mW/2463mW VDD_CPU_CV 399mW/486mW VIN_SYS_5V0 3215mW/3256mW
09-29-2025 14:32:54 RAM 15599/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [20%@729,0%@729,0%@729,0%@729,0%@729,0%@729,20%@729,0%@729,off,off,off,off] EMC_FREQ 2%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@42.937C soc2@39.875C soc0@40.437C gpu@39.312C tj@42.937C soc1@39.843C VDD_GPU_SOC 2399mW/2462mW VDD_CPU_CV 399mW/485mW VIN_SYS_5V0 3215mW/3255mW
09-29-2025 14:32:54 RAM 15599/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 2%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.031C soc2@39.843C soc0@40.343C gpu@39.406C tj@43.031C soc1@39.75C VDD_GPU_SOC 2399mW/2461mW VDD_CPU_CV 399mW/484mW VIN_SYS_5V0 3215mW/3255mW
09-29-2025 14:32:54 RAM 15599/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [14%@1728,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 1%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@42.875C soc2@39.843C soc0@40.406C gpu@39.531C tj@42.843C soc1@39.718C VDD_GPU_SOC 2399mW/2460mW VDD_CPU_CV 399mW/482mW VIN_SYS_5V0 3215mW/3254mW
09-29-2025 14:32:54 RAM 15599/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,25%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.125C soc2@39.812C soc0@40.5C gpu@39.218C tj@43.125C soc1@39.781C VDD_GPU_SOC 2399mW/2459mW VDD_CPU_CV 399mW/481mW VIN_SYS_5V0 3215mW/3254mW
09-29-2025 14:32:54 RAM 15599/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,0%@729,0%@729,0%@729,14%@729,0%@729,off,off,off,off] EMC_FREQ 1%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@42.843C soc2@39.781C soc0@40.375C gpu@39.125C tj@42.843C soc1@39.781C VDD_GPU_SOC 2399mW/2458mW VDD_CPU_CV 399mW/480mW VIN_SYS_5V0 3215mW/3253mW
09-29-2025 14:32:54 RAM 15599/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,0%@729,14%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 1%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43C soc2@39.812C soc0@40.375C gpu@39.187C tj@43C soc1@39.812C VDD_GPU_SOC 2399mW/2458mW VDD_CPU_CV 399mW/479mW VIN_SYS_5V0 3215mW/3253mW
09-29-2025 14:32:54 RAM 15599/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [14%@1728,0%@729,0%@729,0%@729,0%@729,0%@729,14%@729,0%@729,off,off,off,off] EMC_FREQ 1%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@42.843C soc2@39.843C soc0@40.343C gpu@39.093C tj@42.937C soc1@39.75C VDD_GPU_SOC 2399mW/2457mW VDD_CPU_CV 399mW/478mW VIN_SYS_5V0 3215mW/3252mW
09-29-2025 14:32:54 RAM 15600/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [20%@1728,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 1%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@42.968C soc2@39.812C soc0@40.406C gpu@39.093C tj@42.968C soc1@39.718C VDD_GPU_SOC 2399mW/2456mW VDD_CPU_CV 399mW/477mW VIN_SYS_5V0 3215mW/3252mW
09-29-2025 14:32:54 RAM 15600/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,14%@729,14%@729,0%@729,0%@729,37%@729,14%@729,off,off,off,off] EMC_FREQ 1%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.062C soc2@39.906C soc0@40.343C gpu@39.125C tj@43.062C soc1@39.75C VDD_GPU_SOC 2399mW/2455mW VDD_CPU_CV 399mW/476mW VIN_SYS_5V0 3215mW/3251mW
09-29-2025 14:32:55 RAM 15600/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,0%@729,0%@729,0%@729,14%@729,0%@729,off,off,off,off] EMC_FREQ 1%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@42.781C soc2@39.875C soc0@40.406C gpu@39.406C tj@42.781C soc1@39.781C VDD_GPU_SOC 2399mW/2455mW VDD_CPU_CV 399mW/475mW VIN_SYS_5V0 3215mW/3251mW
09-29-2025 14:32:55 RAM 15600/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [33%@1728,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,14%@729,off,off,off,off] EMC_FREQ 1%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.156C soc2@39.906C soc0@40.468C gpu@39.5C tj@43.156C soc1@39.812C VDD_GPU_SOC 2399mW/2454mW VDD_CPU_CV 399mW/474mW VIN_SYS_5V0 3215mW/3250mW
09-29-2025 14:32:55 RAM 15600/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@42.843C soc2@39.812C soc0@40.406C gpu@39.187C tj@43.031C soc1@39.937C VDD_GPU_SOC 2399mW/2453mW VDD_CPU_CV 399mW/473mW VIN_SYS_5V0 3215mW/3250mW
09-29-2025 14:32:55 RAM 15600/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [16%@1728,0%@729,0%@729,0%@729,0%@729,0%@729,14%@729,14%@729,off,off,off,off] EMC_FREQ 1%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@42.843C soc2@39.843C soc0@40.343C gpu@39.156C tj@42.843C soc1@39.75C VDD_GPU_SOC 2399mW/2453mW VDD_CPU_CV 399mW/472mW VIN_SYS_5V0 3215mW/3249mW
09-29-2025 14:32:55 RAM 15600/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 1%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.156C soc2@39.812C soc0@40.281C gpu@39.218C tj@43.156C soc1@39.781C VDD_GPU_SOC 2399mW/2452mW VDD_CPU_CV 399mW/471mW VIN_SYS_5V0 3215mW/3249mW
09-29-2025 14:32:55 RAM 15601/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [33%@1728,0%@729,0%@729,0%@729,0%@729,0%@729,16%@729,0%@729,off,off,off,off] EMC_FREQ 1%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.062C soc2@39.906C soc0@40.375C gpu@39.375C tj@43.062C soc1@39.718C VDD_GPU_SOC 2398mW/2451mW VDD_CPU_CV 399mW/470mW VIN_SYS_5V0 3215mW/3249mW
09-29-2025 14:32:55 RAM 15601/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.343C soc2@39.781C soc0@40.406C gpu@39.468C tj@43.343C soc1@39.812C VDD_GPU_SOC 2398mW/2451mW VDD_CPU_CV 399mW/470mW VIN_SYS_5V0 3215mW/3248mW
09-29-2025 14:32:55 RAM 15602/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [33%@1728,0%@729,0%@729,0%@729,0%@729,0%@729,14%@729,0%@729,off,off,off,off] EMC_FREQ 1%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@42.906C soc2@39.937C soc0@40.5C gpu@39.062C tj@42.906C soc1@39.75C VDD_GPU_SOC 2398mW/2450mW VDD_CPU_CV 399mW/469mW VIN_SYS_5V0 3215mW/3248mW
09-29-2025 14:32:55 RAM 15602/62841MB (lfb 82x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,14%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 1%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43C soc2@39.843C soc0@40.343C gpu@39.312C tj@43C soc1@39.843C VDD_GPU_SOC 2398mW/2449mW VDD_CPU_CV 399mW/468mW VIN_SYS_5V0 3215mW/3247mW
